REGISTRY,ETHNIC_GROUP,YEAR,SEX,N_AGR,TOTAL,P0_4,P5_9,P10_14,P15_19,P20_24,P25_29,P30_34,P35_39,P40_44,P45_49,P50_54,P55_59,P60_64,P65_69,P70_74,P75_79,P80_84,P85,P_unk
19100,99,2000,1,18,2105591,134747,152046,157472,152819,150120,160183,172683,176671,151985,111107,132472,136269,119901,80435,42700,37990,24194,11797,0
19100,99,2000,2,18,2275761,128335,144602,150583,145839,146135,159286,169791,166116,150814,119266,143736,153502,146735,132079,74379,69755,48364,26444,0
19100,99,2001,1,18,2127135,121718,127274,137175,152676,155739,148666,147920,158506,166499,168290,148224,108673,120667,110459,81884,44149,17040,11576,0
19100,99,2001,2,18,2291020,115804,121254,131409,145930,149892,145831,147511,158767,166904,165286,151549,121102,141349,142488,122001,93052,39914,30977,0
19100,99,2002,1,18,2138500,115700,128800,135900,150300,158000,150600,146900,158500,165100,171300,152600,111900,118000,111200,85900,47000,20500,10300,0
19100,99,2002,2,18,2304700,110200,122800,129700,144100,151700,147800,146000,158800,166200,170100,154600,123800,138300,142400,125600,94700,50000,27900,0
19100,99,2003,1,18,2137700,110800,129200,133300,147500,158500,152300,146700,156800,163800,170200,157100,115300,115600,110600,88000,49700,23100,9200,0
19100,99,2003,2,18,2304100,105400,123400,127200,141600,152000,148800,145300,157400,165100,170000,158700,126100,135500,140800,128500,95500,57100,25700,0
19100,99,2004,1,18,2136898,107656,127362,131919,144372,157718,154605,147747,154504,161585,168286,159915,124637,110770,108590,88657,53338,24588,10649,0
19100,99,2004,2,18,2302477,102119,121651,125884,138785,151494,150472,146050,154951,162916,169398,161170,134588,130230,138388,128738,96486,60091,29066,0
19100,99,2005,1,18,2138700,106000,126700,130000,140300,157700,157100,149000,152800,159800,167300,163500,132800,106300,108000,89900,56100,25400,10000,0
19100,99,2005,2,18,2303300,100200,120800,124000,135200,151300,152700,146700,153000,161100,169100,164200,141800,124700,137200,130800,98500,63500,28500,0
19100,99,2006,1,18,2138900,105400,122900,129300,138900,155100,158700,151500,149200,159600,165300,165600,143100,100900,106500,90000,59500,26800,10600,0
19100,99,2006,2,18,2301100,99700,117100,123300,133300,149000,153900,148800,148700,160400,167700,167300,151400,118000,135000,129600,101300,65500,31100,0
19100,99,2007,1,18,2137984,105490,117287,130493,136855,152470,159956,152152,148042,158407,163761,167468,145087,103765,104800,90287,61627,28315,11722,0
19100,99,2007,2,18,2297998,99637,111720,124761,130871,146262,154755,149199,147059,159125,166421,170039,152114,120153,132126,129161,103800,66310,34485,0
20300,99,1983,1,18,5006491,388895,468766,383889,358123,331708,395498,427341,408781,309497,259412,286926,278209,231895,145340,171309,101188,44474,15240,0
20300,99,1983,2,18,5316332,370059,448029,366326,341675,317088,382402,416504,401780,309667,267089,306384,322521,287271,194228,253089,181054,103092,48074,0
20300,99,1984,1,18,5011826,370009,462648,408321,352905,339963,379985,423460,418693,329243,258014,280416,273923,251183,128400,169424,103742,45838,15659,0
20300,99,1984,2,18,5318655,351839,442763,389201,336776,324584,366796,413049,410669,328445,265660,298305,315246,312707,172645,251368,184165,104924,49513,0
20300,99,1985,1,18,5018861,351992,439522,442910,351228,354306,355240,416957,435090,347455,267477,266288,271728,256876,135369,154977,107722,46635,17089,0
20300,99,1985,2,18,5321474,335774,418893,422694,335875,338706,340963,406125,425609,346648,273917,282419,308892,321344,182311,232615,190034,105940,52715,0
20300,99,1986,1,18,5022500,346900,418400,459800,358300,359000,341400,410000,432000,371500,278200,257000,269700,252900,157000,136400,108300,48200,17500,0
20300,99,1986,2,18,5321500,330600,398600,438800,343000,343200,326400,398300,422900,370100,284100,272200,304600,316400,212400,206700,190600,108300,54300,0
20300,99,1987,1,18,5026000,344300,408600,464700,365200,360600,336600,405500,429100,383600,284900,253100,269000,250300,168500,126800,108600,48800,17800,0
20300,99,1987,2,18,5323100,327800,389300,443600,349500,344500,321800,393400,420100,381800,290500,267800,302600,312800,229100,192700,191200,109200,55400,0
20300,99,1988,1,18,5031000,340600,388600,468400,383400,359100,333700,393900,423300,402100,301100,247500,265900,245400,191400,107900,109300,50600,18800,0
20300,99,1988,2,18,5325300,324200,369900,447900,366300,342900,318500,381900,414900,398900,306100,262000,296700,305700,262400,165100,192400,111500,58000,0
20300,99,1989,1,18,5035100,337200,369700,462200,407800,353700,342000,378500,419500,411800,320300,246300,259900,242000,206900,95900,109100,52700,19600,0
20300,99,1989,2,18,5327000,321400,351700,442600,389100,337700,325900,366200,411400,407700,324600,260700,289000,299000,285800,147300,192200,114500,60200,0
20300,99,1990,1,18,5036500,333700,356200,447900,431400,351600,352000,361900,415600,421500,333700,251000,251600,240400,211200,97600,104500,54400,20300,0
20300,99,1990,2,18,5326200,318100,339500,428000,412100,335800,335600,348600,407200,416700,338000,264700,279300,294500,293400,150000,184900,117900,61900,0
20300,99,1991,1,18,5003500,328300,345900,425500,448700,353300,352700,340400,403300,421500,347300,260300,242400,240600,210900,111200,94300,55700,21200,0
20300,99,1991,2,18,5305000,312700,330000,405500,428800,337600,338700,330200,397500,418900,353500,273800,269400,292000,292700,170800,168500,120800,63600,0
20300,99,1992,1,18,5009400,325900,340700,405100,460800,364600,356600,328900,395200,416900,370400,271800,234700,239800,207800,128800,82100,56900,22400,0
20300,99,1992,2,18,5308500,310100,324400,385900,440800,348200,341800,318400,388800,414700,376600,285200,260300,288600,287800,199100,148300,122900,66600,0
20300,99,1993,1,18,5016950,321644,336846,385215,464483,383117,355562,326528,384100,411898,388254,287730,230196,237507,205088,146549,70310,58255,23668,0
20300,99,1993,2,18,5313657,305624,320766,366791,444960,365485,340511,315372,377622,409948,393886,300932,255147,283559,282181,228545,127487,125190,69651,0
20300,99,1994,1,18,5021408,314256,333344,366536,458571,407149,350709,335273,369257,408768,398013,306376,229692,232719,203940,158759,63820,58945,25281,0
20300,99,1994,2,18,5314754,298124,317880,348862,439712,388419,335923,322958,362492,406847,403006,319460,254288,276623,276810,249295,115111,126213,72731,0
20300,99,1995,1,18,5020163,301085,329910,353202,444571,430287,349513,346232,353402,405266,408091,319538,234955,226102,204306,162939,66774,57071,26919,0
20300,99,1995,2,18,5310596,285276,314766,336846,425388,411647,334915,333236,345680,403207,412128,333238,258578,268002,273436,256896,119357,122034,75966,0
20300,99,1996,1,18,5014667,283025,327949,345816,425193,448443,354893,353307,339389,399489,413315,334816,244627,218723,204955,163480,76844,51975,28428,0
20300,99,1996,2,18,5300686,268158,312502,330088,405787,429915,339739,339689,330546,396725,416481,349286,267639,258235,271347,257062,136912,111375,79200,0
20300,99,1997,1,18,5010531,265261,325813,340778,405003,460636,366454,357733,328753,391948,409227,357521,255979,212359,205092,162596,89545,45716,30117,0
20300,99,1997,2,18,5293111,251583,310128,324701,386340,442119,350639,343292,319062,388165,412564,372288,279033,249947,268756,253653,160300,97998,82543,0
20300,99,1998,1,18,5007480,249879,321857,337101,385297,464281,385075,357163,327010,381193,404407,374907,271247,208923,203827,161794,102110,39575,31834,0
20300,99,1998,2,18,5287463,236931,305981,321170,367326,446423,368162,342357,316356,377218,407752,389324,294421,245261,264474,249509,184298,84801,85699,0
20300,99,1999,1,18,5002823,238009,314571,333643,366607,458220,408966,352568,335949,366638,401418,384499,289007,209077,200473,162099,111010,36796,33273,0
20300,99,1999,2,18,5279961,225560,298555,318340,349402,441076,391119,337875,323924,362061,404432,398202,312393,244661,258555,245611,201660,78088,88447,0
20300,99,2000,1,18,4999326,232599,301509,330285,353378,444156,431870,351566,347036,351195,398083,394479,301672,214423,195570,163633,114858,39532,33482,0
20300,99,2000,2,18,5273177,220162,285714,315129,337312,426536,414223,336894,334178,345326,400726,407115,325864,249220,251056,243608,208733,83063,88318,0
20300,99,2001,1,18,4978951,229329,282884,330733,347898,424326,445609,353233,352298,337277,391757,399313,315978,223505,189887,164397,115526,45577,29424,0
20300,99,2001,2,18,5245241,216645,268097,315185,332396,406746,427414,338865,339588,330048,393226,410450,340664,257514,241430,241522,208710,96041,80700,0
20300,99,2002,1,18,4964598,230471,264863,327871,342617,403796,456859,362077,354864,325295,383476,394651,337311,233765,184842,165221,115968,53563,27088,0
20300,99,2002,2,18,5236176,217840,251533,312399,326915,387573,439809,348357,342388,318312,384670,405949,363095,268386,234098,239787,206955,113021,75089,0
20300,99,2003,1,18,4968189,232955,249466,323873,340074,386530,461743,380536,354259,323697,373551,389786,354173,247838,182293,165098,116374,61182,24761,0
20300,99,2003,2,18,5233462,220146,236731,308078,324140,369962,445088,365119,340995,315592,374019,400852,379644,283037,230007,236626,204453,129585,69388,0
20300,99,2004,1,18,4971730,236680,236999,316267,337439,370148,457642,405007,350179,333098,359985,386639,363337,264146,182670,163039,117478,66784,24193,0
20300,99,2004,2,18,5235193,223596,225138,300637,322481,353603,441444,388384,336758,323441,359573,397711,388373,300332,229936,231959,202209,141942,67676,0
20300,99,2005,1,18,4991439,242907,231558,303254,335080,360111,447505,430392,350741,345580,346363,384578,373284,276392,188193,160135,119679,69650,26037,0
20300,99,2005,2,18,5242653,229452,219451,287391,320052,343406,429736,412198,336277,334148,343623,394507,397388,313499,234720,225904,201645,147690,71566,0
20300,99,2006,1,18,5013040,249947,230754,284819,333611,357071,432715,452030,357567,354203,334628,380532,378683,290430,197289,156485,121943,71290,29043,0
20300,99,2006,2,18,5253606,236380,218308,269990,318580,339542,413452,432132,341772,341283,329650,388941,401839,328930,243585,218964,202113,149784,78361,0
20300,99,2007,1,18,5048101,259044,232238,266888,331711,358454,419503,469480,371576,360716,326772,375192,375799,311087,207394,153232,123917,72703,32395,0
20300,99,2007,2,18,5274588,245350,219527,253459,316379,338171,398393,447699,353489,345782,319798,381637,398033,350842,254197,213106,201999,150152,86575,0
20800,99,1953,1,18,2167461,195437,222586,174331,152755,144304,149166,157322,150631,156621,142007,126189,110312,90455,75591,56356,37365,18022,8011,0
20800,99,1953,2,18,2201824,186173,211989,167914,148780,143652,152383,160366,153453,158657,146832,134156,119431,99083,83974,62520,41064,21090,10307,0
20800,99,1954,1,18,2186725,193394,220813,184063,155421,144224,147170,157675,149710,156165,145264,128431,112571,92281,76588,57542,38501,18692,8220,0
20800,99,1954,2,18,2219858,183907,210308,177143,151142,142992,149635,161353,151994,158321,149632,135774,122275,101217,85292,64379,42320,21561,10613,0
20800,99,1955,1,18,2202564,192435,214463,196114,158013,144039,144644,155702,150864,154399,148345,130884,114415,94611,77074,59063,39379,19611,8509,0
20800,99,1955,2,18,2236450,182388,204875,188220,153242,142615,146925,159970,153149,156929,152108,137812,124482,103925,86198,66544,43650,22303,11115,0
20800,99,1956,1,18,2215373,191862,206154,208696,160738,143729,142007,151346,153698,152366,150444,133152,116065,97195,77952,60446,39967,20629,8927,0
20800,99,1956,2,18,2251154,181476,197304,199605,155336,142512,144349,156032,156673,155209,153764,139561,126056,107275,87605,68427,44843,23490,11637,0
20800,99,1957,1,18,2226165,191163,198162,217706,165488,144301,139711,148015,154692,149923,152272,135274,117962,99731,78981,61446,40512,21455,9371,0
20800,99,1957,2,18,2263711,180883,189503,207828,159177,143108,142332,152888,158151,153175,155238,141291,127928,110360,89156,70031,46046,24621,11995,0
20800,99,1958,1,18,2239224,189872,193100,221189,173056,146641,138199,145791,154657,148126,153393,137552,120039,102198,80074,62346,41116,22131,9744,0
20800,99,1958,2,18,2277070,179728,184328,210798,165994,144770,140842,150234,158543,151544,156120,143437,129706,113243,90796,71799,47348,25489,12351,0
20800,99,1959,1,18,2255918,188852,191009,219333,182745,150302,138099,143744,154982,147123,152943,140720,122167,104170,81777,63013,42039,22853,10047,0
20800,99,1959,2,18,2292746,178935,181964,209003,175169,147195,140033,147375,159396,150107,155766,146239,131341,116052,92858,73252,48997,26320,12744,0
20800,99,1960,1,18,2271168,188094,190045,213074,194691,153373,138707,141803,153525,148555,151258,143718,124580,105655,83868,63312,43110,23384,10416,0
20800,99,1960,2,18,2308442,178950,180627,203568,186255,149676,139785,144833,157980,151272,154369,148615,133388,117997,95690,74095,50839,27256,13247,0
20800,99,1961,1,18,2286862,187753,190022,205012,207299,156535,139910,140447,150127,151947,149440,145898,126845,107167,85914,63994,44045,23666,10841,0
20800,99,1961,2,18,2324832,179433,180426,196161,197542,152504,140192,142798,154293,154965,152713,150282,135117,119540,98956,75473,52358,28201,13878,0
20800,99,1962,1,18,2304820,188649,190231,197682,216566,162278,142401,139585,147885,153555,147421,147958,128884,109010,88028,64798,44639,23947,11303,0
20800,99,1962,2,18,2342919,180537,180746,189020,205881,157141,142001,141581,151755,156771,151003,151928,136730,121655,101799,77053,53718,29022,14578,0
20800,99,1963,1,18,2322786,191241,189529,193259,220267,170322,145517,138637,146257,153942,145989,149137,131115,110838,90103,65579,45161,24185,11708,0
20800,99,1963,2,18,2361707,183292,180168,184602,208987,164301,144573,140472,149599,157396,149583,152888,138900,123559,104435,78672,55147,29957,15176,0
20800,99,1964,1,18,2341133,195631,188771,191230,218572,180286,148738,138325,144003,154372,145211,148670,134121,112682,91442,66799,45630,24629,12021,0
20800,99,1964,2,18,2380948,187312,179538,182516,207345,173512,146999,139729,146869,158401,148242,152579,141781,125270,106885,80724,56366,31091,15789,0
20800,99,1965,1,18,2358840,200596,188463,190306,212676,192110,152023,138984,141759,152795,146297,147150,136724,114799,92566,68300,45693,25230,12369,0
20800,99,1965,2,18,2400220,191853,179579,181186,202554,184273,149232,139738,144436,157101,149299,151386,144097,127406,108750,83197,57244,32425,16464,0
20800,99,1966,1,18,2377425,206198,188464,190186,205000,204530,155654,140293,140218,149264,149169,145460,138615,116698,93907,69620,45952,25586,12611,0
20800,99,1966,2,18,2420004,197089,180015,180846,195767,195302,151925,140278,142488,153442,152811,149856,145741,129162,110378,85889,58438,33560,17017,0
20800,99,1967,1,18,2396251,210449,189071,190203,197821,214293,161271,142543,139140,146949,150748,143315,140619,118303,95340,71050,46393,25875,12868,0
20800,99,1967,2,18,2439112,200771,180877,181034,188880,203837,156223,141847,141063,150869,154570,148144,147337,130622,112449,88388,59910,34542,17749,0
20800,99,1968,1,18,2410520,209676,191306,189451,193356,218064,168886,145409,138069,145207,151184,141766,141780,120280,96722,72758,46988,26332,13286,0
20800,99,1968,2,18,2454370,199516,183391,180395,184488,207080,162734,144102,139803,148647,155138,146696,148278,132618,114389,90933,61646,35767,18749,0
20800,99,1969,1,18,2424292,205199,195324,188694,191454,216997,178813,148720,138007,143004,151812,140977,141461,123129,98315,73778,48044,26793,13771,0
20800,99,1969,2,18,2467578,194708,187340,179692,182353,205596,171555,146312,139142,145854,156179,145210,148049,135398,116145,93288,63805,36986,19966,0
20800,99,1970,1,18,2446704,198753,200549,188398,191177,214114,192710,153396,139990,141652,150496,142820,140696,126198,100460,74555,49084,27217,14439,0
20800,99,1970,2,18,2481448,188446,191508,179199,181050,201924,182419,148897,139515,143255,154482,146592,146957,137979,118234,95260,66213,38183,21335,0
20800,99,1971,1,18,2465010,192485,206489,188806,191766,207757,206786,157750,141560,140571,147800,145571,138784,128059,102147,75659,50238,27859,14923,0
20800,99,1971,2,18,2498128,182376,196843,180067,181102,195756,193890,151878,140120,141597,151591,149715,145327,139493,119936,97189,68820,39804,22624,0
20800,99,1972,1,18,2477505,188311,210798,189362,191857,200071,216360,163128,143521,139285,145438,147035,136966,129756,103576,76941,51382,28251,15467,0
20800,99,1972,2,18,2514098,178351,200802,181011,181066,189228,202871,156281,141724,140248,149094,151391,143783,140812,121525,99276,71339,41325,23971,0
20800,99,1973,1,18,2491492,186252,210313,191870,191496,196406,221179,171011,146496,138322,143767,147364,135599,130816,105234,78170,52515,28638,16044,0
20800,99,1973,2,18,2530377,176783,200082,183730,180674,185861,207087,163121,144154,139127,146937,152038,142370,141593,123566,101253,73737,42928,25336,0
20800,99,1974,1,18,2501196,185151,205828,196251,190750,194479,220076,180633,149613,138036,141425,147847,134546,130549,107684,79484,53123,29290,16431,0
20800,99,1974,2,18,2544110,176400,195567,187861,180222,184423,206259,172172,146490,138518,144093,153168,140759,141441,126246,103187,75872,44775,26657,0
20800,99,1975,1,18,2505535,184978,199224,200980,189875,192246,213842,191920,152539,138339,139102,146360,135499,129261,110102,80977,53491,30042,16758,0
20800,99,1975,2,18,2554335,176827,189327,192097,179850,182724,201860,182618,148690,138580,141605,151909,141685,140373,128545,105168,77755,46638,28084,0
20800,99,1976,1,18,2509839,182842,192500,206509,189399,191422,205658,204073,155923,139224,137484,142867,138221,127725,111899,82286,54095,30644,17068,0
20800,99,1976,2,18,2562765,175053,182860,197087,180048,181878,195338,193443,151465,139120,139605,148321,145091,138872,130078,106815,79524,48673,29494,0
20800,99,1977,1,18,2516340,177426,188203,210908,190011,191707,198326,213833,161342,141320,136269,140542,139474,125985,113624,83485,55124,31367,17394,0
20800,99,1977,2,18,2572087,169828,178777,201062,181345,182045,188909,202220,155808,140729,138249,145847,146705,137314,131363,108417,81572,50838,31059,0
20800,99,1978,1,18,2522720,172088,186304,210465,192571,191250,194038,218265,169028,144246,135245,138922,139704,124701,114613,84971,56226,32166,17917,0
